0.010000, -0.524420, 0.423774, 0.119484, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.294219, -0.636484, 0.712968, -0.089101, 0.761004, 0.642599, -0.951576, 0.125539, -0.280613, -0.012718, -0.028821, -0.000970, 0.001077, 0.000066, -0.000388 
0.020000, -0.524420, 0.423774, 0.119484, -0.000000, 0.000001, 0.000002, 0.000194, -0.000010, 0.000045, -0.294219, -0.636486, 0.712966, -0.089101, 0.761003, 0.642600, -0.951576, 0.125539, -0.280613, -0.012718, -0.028821, -0.000970, 0.001077, 0.000066, -0.000388 
0.030000, -0.524420, 0.423774, 0.119484, 0.000000, -0.000001, -0.000002, -0.000194, 0.000010, -0.000045, -0.294219, -0.636484, 0.712968, -0.089101, 0.761004, 0.642599, -0.951576, 0.125539, -0.280613, -0.012718, -0.028821, -0.000970, 0.001077, 0.000066, -0.000388 
0.040000, -0.524420, 0.423774, 0.119484, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.294219, -0.636484, 0.712968, -0.089101, 0.761004, 0.642599, -0.951576, 0.125539, -0.280613, -0.012718, -0.028821, -0.000970, 0.001077, 0.000066, -0.000388 
0.050000, -0.524420, 0.423774, 0.119484, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.294219, -0.636484, 0.712968, -0.089101, 0.761004, 0.642599, -0.951576, 0.125539, -0.280613, -0.012718, -0.028821, -0.000970, 0.001077, 0.000066, -0.000388 
0.060000, -0.524420, 0.423774, 0.119484, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.294219, -0.636484, 0.712968, -0.089101, 0.761004, 0.642599, -0.951576, 0.125539, -0.280613, -0.012718, -0.028821, -0.000970, 0.001077, 0.000066, -0.000388 
0.070000, -0.524420, 0.423774, 0.119484, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.294219, -0.636484, 0.712968, -0.089101, 0.761004, 0.642599, -0.951576, 0.125539, -0.280613, -0.012718, -0.028821, -0.000970, 0.001077, 0.000066, -0.000388 
0.080000, -0.524420, 0.423774, 0.119484, -0.000000, 0.000001, 0.000002, 0.000194, -0.000010, 0.000045, -0.294219, -0.636486, 0.712966, -0.089101, 0.761003, 0.642600, -0.951576, 0.125539, -0.280613, -0.031114, -0.010982, 0.010893, 0.000324, 0.000219, -0.000228 
0.090000, -0.524420, 0.423774, 0.119484, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.294219, -0.636486, 0.712966, -0.089101, 0.761003, 0.642600, -0.951576, 0.125539, -0.280613, -0.031114, -0.010982, 0.010893, 0.000324, 0.000219, -0.000228 
0.100000, -0.524420, 0.423774, 0.119484, 0.000000, -0.000001, -0.000002, -0.000194, 0.000010, -0.000045, -0.294219, -0.636484, 0.712968, -0.089101, 0.761004, 0.642599, -0.951576, 0.125539, -0.280613, -0.031114, -0.010982, 0.010893, 0.000324, 0.000219, -0.000228 
0.110000, -0.524420, 0.423774, 0.119484, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.294219, -0.636484, 0.712968, -0.089101, 0.761004, 0.642599, -0.951576, 0.125539, -0.280613, -0.031114, -0.010982, 0.010893, 0.000324, 0.000219, -0.000228 
0.120000, -0.524420, 0.423774, 0.119484, -0.000000, 0.000001, 0.000002, 0.000194, -0.000010, 0.000045, -0.294219, -0.636486, 0.712966, -0.089101, 0.761003, 0.642600, -0.951576, 0.125539, -0.280613, -0.031114, -0.010982, 0.010893, 0.000324, 0.000219, -0.000228 
0.130000, -0.524420, 0.423774, 0.119484, 0.000000, -0.000001, -0.000002, -0.000194, 0.000010, -0.000045, -0.294219, -0.636484, 0.712968, -0.089101, 0.761004, 0.642599, -0.951576, 0.125539, -0.280613, -0.031114, -0.010982, 0.010893, 0.000324, 0.000219, -0.000228 
0.140000, -0.524420, 0.423774, 0.119484, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.294219, -0.636484, 0.712968, -0.089101, 0.761004, 0.642599, -0.951576, 0.125539, -0.280613, -0.031114, -0.010982, 0.010893, 0.000324, 0.000219, -0.000228 
0.150000, -0.524420, 0.423774, 0.119484, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.294219, -0.636484, 0.712968, -0.089101, 0.761004, 0.642599, -0.951576, 0.125539, -0.280613, -0.031114, -0.010982, 0.010893, 0.000324, 0.000219, -0.000228 
0.160000, -0.524420, 0.423774, 0.119484, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.294219, -0.636484, 0.712968, -0.089101, 0.761004, 0.642599, -0.951576, 0.125539, -0.280613, -0.031114, -0.010982, 0.010893, 0.000324, 0.000219, -0.000228 
0.170000, -0.524420, 0.423774, 0.119484, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.294219, -0.636484, 0.712968, -0.089101, 0.761004, 0.642599, -0.951576, 0.125539, -0.280613, -0.031114, -0.010982, 0.010893, 0.000324, 0.000219, -0.000228 
0.180000, -0.524420, 0.423774, 0.119484, -0.000000, 0.000001, 0.000002, 0.000194, -0.000010, 0.000045, -0.294219, -0.636486, 0.712966, -0.089101, 0.761003, 0.642600, -0.951576, 0.125539, -0.280613, -0.031114, -0.010982, 0.010893, 0.000324, 0.000219, -0.000228 
0.190000, -0.524420, 0.423774, 0.119484, 0.000000, -0.000001, -0.000002, -0.000194, 0.000010, -0.000045, -0.294219, -0.636484, 0.712968, -0.089101, 0.761004, 0.642599, -0.951576, 0.125539, -0.280613, -0.031114, -0.010982, 0.010893, 0.000324, 0.000219, -0.000228 
