0.010000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.029133, -0.017781, -0.002903, 0.000700, 0.000433, -0.000401 
0.020000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.029133, -0.017781, -0.002903, 0.000700, 0.000433, -0.000401 
0.030000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.029133, -0.017781, -0.002903, 0.000700, 0.000433, -0.000401 
0.040000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.029133, -0.017781, -0.002903, 0.000700, 0.000433, -0.000401 
0.050000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.029133, -0.017781, -0.002903, 0.000700, 0.000433, -0.000401 
0.060000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.029133, -0.017781, -0.002903, 0.000700, 0.000433, -0.000401 
0.070000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.003213, 0.013021, 0.011644, -0.000173, -0.000094, 0.000162 
0.080000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.003213, 0.013021, 0.011644, -0.000173, -0.000094, 0.000162 
0.090000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.003213, 0.013021, 0.011644, -0.000173, -0.000094, 0.000162 
0.100000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.003213, 0.013021, 0.011644, -0.000173, -0.000094, 0.000162 
0.110000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.003213, 0.013021, 0.011644, -0.000173, -0.000094, 0.000162 
0.120000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.003213, 0.013021, 0.011644, -0.000173, -0.000094, 0.000162 
0.130000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.003213, 0.013021, 0.011644, -0.000173, -0.000094, 0.000162 
0.140000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.003213, 0.013021, 0.011644, -0.000173, -0.000094, 0.000162 
0.150000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.003213, 0.013021, 0.011644, -0.000173, -0.000094, 0.000162 
0.160000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.003213, 0.013021, 0.011644, -0.000173, -0.000094, 0.000162 
0.170000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.003213, 0.013021, 0.011644, -0.000173, -0.000094, 0.000162 
0.180000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.003213, 0.013021, 0.011644, -0.000173, -0.000094, 0.000162 
0.190000, -0.446244, 0.422541, 0.185990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.248035, -0.701262, 0.668364, -0.136226, 0.708316, 0.692626, -0.959125, 0.080747, -0.271217, 0.003213, 0.013021, 0.011644, -0.000173, -0.000094, 0.000162 
